# imp trace 監査 (生成: 2026-05-02T16:52:53+09:00)
# ID 数: 718
# 動機: grep ベース coverage が「ID 直引用しない」性質で低スコアになる問題への補正
# 列定義:
#   direct        = src/infra/deploy/tools/examples で ID 直接 grep ヒット (coverage と重複)
#   verify        = infra/security/, infra/observability/, deploy/rollouts/, ops/, tests/{contract,e2e,fuzz} 内の ID 引用
#   cocited_fr    = ID 言及 docs に同居する FR-T1-* のうち、impl_refs>0 の件数
#   cocited_adr   = ID 言及 docs に同居する ADR-* のうち、impl_refs>0 の件数
#   trace_status  = どの経路で reach できるかの集約

id | direct | verify | cocited_fr | cocited_adr | trace_status
IMP-SUP-SBM-028 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SUP-SBM-029 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SUP-SLSA-030 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-SLSA-031 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SUP-SLSA-032 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-SLSA-033 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-SLSA-034 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SUP-SLSA-035 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-SUP-SLSA-036 | 0 | 0 | 0 | 8 | reach(via-adr)
IMP-SUP-SLSA-037 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-SUP-SLSA-038 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-SUP-SLSA-039 | 0 | 0 | 0 | 6 | reach(via-adr)
IMP-TRACE-CAT-020 | 2 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CAT-021 | 1 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CAT-022 | 1 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CAT-023 | 1 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CAT-024 | 1 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CAT-025 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-TRACE-CAT-026 | 2 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CAT-027 | 4 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CAT-028 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-TRACE-CAT-029 | 1 | 0 | 0 | 5 | reach(direct+via-adr)
IMP-TRACE-CAT-030 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-TRACE-CI-010 | 6 | 0 | 0 | 11 | reach(direct+via-adr)
IMP-TRACE-CI-011 | 1 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CI-012 | 1 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CI-013 | 1 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CI-014 | 3 | 0 | 0 | 30 | reach(direct+via-adr)
IMP-TRACE-CI-015 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-TRACE-CI-016 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-TRACE-CI-017 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-TRACE-CI-018 | 1 | 0 | 0 | 2 | reach(direct+via-adr)
IMP-TRACE-CI-019 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-TRACE-POL-001 | 0 | 0 | 0 | 11 | reach(via-adr)
IMP-TRACE-POL-002 | 2 | 0 | 0 | 10 | reach(direct+via-adr)
IMP-TRACE-POL-003 | 0 | 0 | 0 | 7 | reach(via-adr)
IMP-TRACE-POL-004 | 0 | 0 | 0 | 3 | reach(via-adr)
IMP-TRACE-POL-005 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-TRACE-POL-006 | 0 | 0 | 0 | 30 | reach(via-adr)
IMP-TRACE-POL-007 | 0 | 0 | 0 | 8 | reach(via-adr)

## imp trace_status 別集計
-       3 reach(direct)
-       7 reach(direct+verify+via-adr)
-       1 reach(direct+verify+via-fr+via-adr)
-      40 reach(direct+via-adr)
-       8 reach(direct+via-fr+via-adr)
-     653 reach(via-adr)
-       6 unreached

## 解釈ガイド
- direct>0: coverage.sh と同じ「ID 直引用」（NFR/DS/IMP では稀）
- verify>0: policy / SLO / rollout / contract test に ID 引用 (推奨される検証経路)
- via-fr / via-adr: ID 言及 docs と同じ docs に impl 済 FR/ADR が同居 (間接 reach)
- unreached: docs 上では起票されているが、上記 4 経路いずれにも reach できない (要 inspect)
