# ds trace 監査 (生成: 2026-05-02T14:42:55+09:00)
# ID 数: 1416
# 動機: grep ベース coverage が「ID 直引用しない」性質で低スコアになる問題への補正
# 列定義:
#   direct        = src/infra/deploy/tools/examples で ID 直接 grep ヒット (coverage と重複)
#   verify        = infra/security/, infra/observability/, deploy/rollouts/, ops/, tests/{contract,e2e,fuzz} 内の ID 引用
#   cocited_fr    = ID 言及 docs に同居する FR-T1-* のうち、impl_refs>0 の件数
#   cocited_adr   = ID 言及 docs に同居する ADR-* のうち、impl_refs>0 の件数
#   trace_status  = どの経路で reach できるかの集約

id | direct | verify | cocited_fr | cocited_adr | trace_status
DS-OPS-EXIT-006 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EXIT-007 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-EXIT-008 | 0 | 0 | 0 | 0 | unreached
DS-OPS-EXIT-009 | 0 | 0 | 0 | 0 | unreached
DS-OPS-FMEA-001 | 0 | 0 | 16 | 13 | reach(via-fr+via-adr)
DS-OPS-FMEA-002 | 0 | 0 | 0 | 0 | unreached
DS-OPS-FMEA-003 | 0 | 0 | 0 | 0 | unreached
DS-OPS-FMEA-004 | 0 | 0 | 0 | 0 | unreached
DS-OPS-FMEA-005 | 0 | 0 | 0 | 0 | unreached
DS-OPS-FMEA-006 | 0 | 0 | 0 | 0 | unreached
DS-OPS-FMEA-007 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-FMEA-008 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-FMEA-009 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-FMEA-010 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-INC-001 | 0 | 0 | 16 | 13 | reach(via-fr+via-adr)
DS-OPS-INC-002 | 0 | 0 | 0 | 0 | unreached
DS-OPS-INC-003 | 0 | 0 | 0 | 0 | unreached
DS-OPS-INC-004 | 0 | 0 | 0 | 0 | unreached
DS-OPS-INC-005 | 0 | 0 | 0 | 0 | unreached
DS-OPS-INC-006 | 0 | 0 | 0 | 0 | unreached
DS-OPS-INC-007 | 0 | 0 | 0 | 0 | unreached
DS-OPS-INC-008 | 0 | 0 | 0 | 0 | unreached
DS-OPS-INC-009 | 0 | 0 | 0 | 0 | unreached
DS-OPS-INC-010 | 0 | 0 | 0 | 0 | unreached
DS-OPS-LOAD-001 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-LOAD-002 | 0 | 0 | 0 | 0 | unreached
DS-OPS-LOAD-003 | 0 | 0 | 0 | 0 | unreached
DS-OPS-LOAD-004 | 0 | 0 | 0 | 0 | unreached
DS-OPS-LOAD-005 | 0 | 0 | 0 | 0 | unreached
DS-OPS-LOAD-006 | 0 | 0 | 0 | 0 | unreached
DS-OPS-LOAD-007 | 0 | 0 | 0 | 0 | unreached
DS-OPS-LOAD-008 | 0 | 0 | 0 | 0 | unreached
DS-OPS-LOAD-009 | 0 | 0 | 0 | 0 | unreached
DS-OPS-LOAD-010 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-LOAD-011 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-LOAD-012 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-LOAD-013 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-OPS-RB-001 | 0 | 0 | 0 | 8 | reach(via-adr)
DS-OPS-RB-002 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-OPS-RB-003 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-OPS-RB-004 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-OPS-RB-005 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-OPS-RB-006 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-OPS-RB-007 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-OPS-RB-008 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-OPS-RB-009 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-OPS-RB-010 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-OPS-RB-011 | 0 | 1 | 0 | 1 | reach(verify+via-adr)
DS-OPS-RB-012 | 0 | 2 | 0 | 1 | reach(verify+via-adr)
DS-OPS-RB-013 | 0 | 1 | 0 | 1 | reach(verify+via-adr)
DS-OPS-RB-014 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-OPS-RB-050 | 0 | 0 | 0 | 0 | unreached
DS-OPS-RB-051 | 0 | 0 | 0 | 0 | unreached
DS-OPS-RB-052 | 0 | 0 | 0 | 0 | unreached
DS-OPS-RB-053 | 0 | 0 | 0 | 0 | unreached
DS-OPS-RB-054 | 0 | 0 | 0 | 0 | unreached
DS-OPS-RB-055 | 0 | 0 | 0 | 0 | unreached
DS-OPS-RB-056 | 0 | 2 | 0 | 0 | reach(verify)
DS-OPS-RB-057 | 0 | 0 | 0 | 0 | unreached
DS-OPS-RB-058 | 0 | 0 | 0 | 0 | unreached
DS-OPS-SUP-001 | 0 | 0 | 15 | 8 | reach(via-fr+via-adr)
DS-OPS-SUP-002 | 0 | 0 | 0 | 0 | unreached
DS-OPS-SUP-003 | 0 | 0 | 0 | 0 | unreached
DS-OPS-SUP-004 | 0 | 0 | 0 | 0 | unreached
DS-OPS-SUP-005 | 0 | 0 | 0 | 0 | unreached
DS-OPS-SUP-006 | 0 | 0 | 0 | 0 | unreached
DS-OPS-SUP-007 | 0 | 0 | 0 | 0 | unreached
DS-OPS-SUP-008 | 0 | 0 | 0 | 0 | unreached
DS-OPS-SUP-009 | 0 | 0 | 0 | 0 | unreached
DS-SW-COMP-001 | 0 | 0 | 10 | 18 | reach(via-fr+via-adr)
DS-SW-COMP-002 | 0 | 0 | 1 | 12 | reach(via-fr+via-adr)
DS-SW-COMP-003 | 0 | 0 | 1 | 12 | reach(via-fr+via-adr)
DS-SW-COMP-004 | 0 | 0 | 1 | 7 | reach(via-fr+via-adr)
DS-SW-COMP-005 | 4 | 0 | 2 | 37 | reach(direct+via-fr+via-adr)
DS-SW-COMP-006 | 3 | 0 | 1 | 10 | reach(direct+via-fr+via-adr)
DS-SW-COMP-007 | 15 | 0 | 2 | 37 | reach(direct+via-fr+via-adr)
DS-SW-COMP-008 | 12 | 0 | 2 | 37 | reach(direct+via-fr+via-adr)
DS-SW-COMP-009 | 15 | 0 | 15 | 7 | reach(direct+via-fr+via-adr)
DS-SW-COMP-010 | 5 | 0 | 1 | 23 | reach(direct+via-fr+via-adr)
DS-SW-COMP-011 | 0 | 0 | 1 | 7 | reach(via-fr+via-adr)
DS-SW-COMP-012 | 0 | 0 | 1 | 7 | reach(via-fr+via-adr)
DS-SW-COMP-013 | 0 | 0 | 1 | 7 | reach(via-fr+via-adr)
DS-SW-COMP-014 | 0 | 0 | 1 | 7 | reach(via-fr+via-adr)
DS-SW-COMP-015 | 0 | 0 | 10 | 13 | reach(via-fr+via-adr)
DS-SW-COMP-016 | 1 | 0 | 1 | 7 | reach(direct+via-fr+via-adr)
DS-SW-COMP-017 | 0 | 0 | 1 | 7 | reach(via-fr+via-adr)
DS-SW-COMP-018 | 0 | 0 | 1 | 7 | reach(via-fr+via-adr)
DS-SW-COMP-019 | 2 | 0 | 5 | 12 | reach(direct+via-fr+via-adr)
DS-SW-COMP-020 | 6 | 0 | 5 | 9 | reach(direct+via-fr+via-adr)
DS-SW-COMP-021 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-022 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-023 | 6 | 0 | 5 | 6 | reach(direct+via-fr+via-adr)
DS-SW-COMP-024 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-025 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-026 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-027 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-028 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-029 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-030 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-031 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-032 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-033 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-034 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-035 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-036 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-037 | 7 | 0 | 5 | 6 | reach(direct+via-fr+via-adr)
DS-SW-COMP-038 | 6 | 0 | 5 | 6 | reach(direct+via-fr+via-adr)
DS-SW-COMP-039 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-040 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-041 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-042 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-043 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-044 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-045 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-046 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-047 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-048 | 0 | 0 | 5 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-049 | 0 | 0 | 14 | 9 | reach(via-fr+via-adr)
DS-SW-COMP-050 | 0 | 0 | 14 | 9 | reach(via-fr+via-adr)
DS-SW-COMP-051 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-052 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-053 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-054 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-055 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-056 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-057 | 0 | 0 | 10 | 8 | reach(via-fr+via-adr)
DS-SW-COMP-058 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-059 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-060 | 0 | 0 | 9 | 23 | reach(via-fr+via-adr)
DS-SW-COMP-061 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-062 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-063 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-064 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-065 | 0 | 0 | 9 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-066 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-067 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-068 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-069 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-070 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-071 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-072 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-073 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-074 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-075 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-076 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-077 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-078 | 0 | 0 | 9 | 5 | reach(via-fr+via-adr)
DS-SW-COMP-079 | 0 | 0 | 10 | 8 | reach(via-fr+via-adr)
DS-SW-COMP-080 | 0 | 0 | 10 | 8 | reach(via-fr+via-adr)
DS-SW-COMP-081 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-082 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-083 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-084 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-085 | 0 | 0 | 2 | 17 | reach(via-fr+via-adr)
DS-SW-COMP-086 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-087 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-088 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-089 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-090 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-091 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-092 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-093 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-094 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-095 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-096 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-097 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-098 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-099 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-100 | 0 | 0 | 2 | 6 | reach(via-fr+via-adr)
DS-SW-COMP-101 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-102 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-103 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-104 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-105 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-106 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-107 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-108 | 2 | 0 | 0 | 2 | reach(direct+via-adr)
DS-SW-COMP-109 | 12 | 0 | 0 | 2 | reach(direct+via-adr)
DS-SW-COMP-110 | 2 | 0 | 0 | 2 | reach(direct+via-adr)
DS-SW-COMP-111 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-112 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-113 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-114 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-115 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-116 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-117 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-118 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-COMP-119 | 0 | 0 | 0 | 5 | reach(via-adr)
DS-SW-COMP-120 | 0 | 0 | 0 | 11 | reach(via-adr)
DS-SW-COMP-121 | 0 | 0 | 0 | 9 | reach(via-adr)
DS-SW-COMP-122 | 0 | 0 | 0 | 12 | reach(via-adr)
DS-SW-COMP-123 | 0 | 0 | 0 | 6 | reach(via-adr)
DS-SW-COMP-124 | 0 | 0 | 5 | 24 | reach(via-fr+via-adr)
DS-SW-COMP-125 | 0 | 0 | 0 | 12 | reach(via-adr)
DS-SW-COMP-126 | 0 | 0 | 0 | 6 | reach(via-adr)
DS-SW-COMP-127 | 0 | 0 | 0 | 11 | reach(via-adr)
DS-SW-COMP-128 | 0 | 0 | 0 | 6 | reach(via-adr)
DS-SW-COMP-129 | 0 | 0 | 0 | 14 | reach(via-adr)
DS-SW-COMP-130 | 0 | 0 | 0 | 7 | reach(via-adr)
DS-SW-COMP-131 | 0 | 0 | 0 | 6 | reach(via-adr)
DS-SW-COMP-132 | 2 | 0 | 0 | 17 | reach(direct+via-adr)
DS-SW-COMP-133 | 0 | 0 | 0 | 5 | reach(via-adr)
DS-SW-COMP-134 | 0 | 0 | 0 | 7 | reach(via-adr)
DS-SW-COMP-135 | 0 | 0 | 0 | 24 | reach(via-adr)
DS-SW-COMP-136 | 0 | 0 | 0 | 5 | reach(via-adr)
DS-SW-COMP-137 | 0 | 0 | 0 | 5 | reach(via-adr)
DS-SW-COMP-138 | 0 | 0 | 0 | 4 | reach(via-adr)
DS-SW-COMP-139 | 0 | 0 | 0 | 6 | reach(via-adr)
DS-SW-COMP-141 | 0 | 0 | 5 | 24 | reach(via-fr+via-adr)
DS-SW-COMP-142 | 0 | 0 | 0 | 4 | reach(via-adr)
DS-SW-DB-001 | 0 | 0 | 16 | 23 | reach(via-fr+via-adr)
DS-SW-DB-002 | 0 | 0 | 0 | 4 | reach(via-adr)
DS-SW-DB-003 | 0 | 0 | 15 | 6 | reach(via-fr+via-adr)
DS-SW-DB-004 | 0 | 0 | 15 | 6 | reach(via-fr+via-adr)
DS-SW-DB-005 | 0 | 0 | 15 | 6 | reach(via-fr+via-adr)
DS-SW-DB-006 | 0 | 0 | 0 | 5 | reach(via-adr)
DS-SW-DB-007 | 0 | 0 | 0 | 4 | reach(via-adr)
DS-SW-DB-008 | 0 | 0 | 0 | 4 | reach(via-adr)
DS-SW-DB-009 | 0 | 0 | 0 | 4 | reach(via-adr)
DS-SW-DB-030 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DB-031 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DB-032 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DB-033 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DB-034 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DB-035 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DB-036 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DB-037 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DB-038 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DB-060 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-061 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-062 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-063 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-064 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-065 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-066 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-067 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-068 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-069 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-070 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-071 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-072 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-073 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-090 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-091 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-092 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-093 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-094 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-095 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-096 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-097 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-098 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-099 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-100 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-101 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-102 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-103 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-104 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-105 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-106 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DB-107 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-DOC-001 | 0 | 0 | 5 | 0 | reach(via-fr)
DS-SW-DOC-002 | 0 | 0 | 5 | 0 | reach(via-fr)
DS-SW-DOC-003 | 0 | 0 | 5 | 0 | reach(via-fr)
DS-SW-DOC-004 | 0 | 0 | 5 | 0 | reach(via-fr)
DS-SW-DOC-005 | 0 | 0 | 5 | 0 | reach(via-fr)
DS-SW-DOC-006 | 0 | 0 | 5 | 0 | reach(via-fr)
DS-SW-DOC-007 | 0 | 0 | 5 | 0 | reach(via-fr)
DS-SW-DOC-008 | 0 | 0 | 5 | 0 | reach(via-fr)
DS-SW-DOC-050 | 0 | 0 | 1 | 0 | reach(via-fr)
DS-SW-DOC-051 | 0 | 0 | 1 | 0 | reach(via-fr)
DS-SW-DOC-052 | 0 | 0 | 1 | 0 | reach(via-fr)
DS-SW-DOC-053 | 0 | 0 | 1 | 0 | reach(via-fr)
DS-SW-DOC-054 | 0 | 0 | 1 | 0 | reach(via-fr)
DS-SW-DOC-055 | 0 | 0 | 1 | 0 | reach(via-fr)
DS-SW-DOC-056 | 0 | 0 | 1 | 0 | reach(via-fr)
DS-SW-DOC-057 | 0 | 0 | 1 | 0 | reach(via-fr)
DS-SW-DOC-058 | 0 | 0 | 1 | 0 | reach(via-fr)
DS-SW-DOC-080 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DOC-081 | 0 | 0 | 3 | 1 | reach(via-fr+via-adr)
DS-SW-DOC-082 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DOC-083 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DOC-084 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DOC-085 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DOC-086 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DOC-087 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DOC-088 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-DOC-110 | 0 | 0 | 3 | 0 | reach(via-fr)
DS-SW-DOC-111 | 0 | 0 | 3 | 0 | reach(via-fr)
DS-SW-DOC-112 | 0 | 0 | 3 | 0 | reach(via-fr)
DS-SW-DOC-113 | 0 | 0 | 3 | 0 | reach(via-fr)
DS-SW-DOC-114 | 0 | 0 | 3 | 0 | reach(via-fr)
DS-SW-DOC-115 | 0 | 0 | 3 | 0 | reach(via-fr)
DS-SW-DOC-116 | 0 | 0 | 3 | 0 | reach(via-fr)
DS-SW-DOC-117 | 0 | 0 | 3 | 0 | reach(via-fr)
DS-SW-DOC-118 | 0 | 0 | 3 | 0 | reach(via-fr)
DS-SW-DOC-140 | 0 | 0 | 4 | 1 | reach(via-fr+via-adr)
DS-SW-DOC-141 | 0 | 0 | 4 | 1 | reach(via-fr+via-adr)
DS-SW-DOC-142 | 0 | 0 | 4 | 1 | reach(via-fr+via-adr)
DS-SW-DOC-143 | 0 | 0 | 4 | 1 | reach(via-fr+via-adr)
DS-SW-DOC-144 | 0 | 0 | 4 | 1 | reach(via-fr+via-adr)
DS-SW-DOC-145 | 0 | 0 | 4 | 1 | reach(via-fr+via-adr)
DS-SW-DOC-146 | 0 | 0 | 4 | 1 | reach(via-fr+via-adr)
DS-SW-DOC-147 | 0 | 0 | 4 | 1 | reach(via-fr+via-adr)
DS-SW-EIF-001 | 0 | 0 | 36 | 18 | reach(via-fr+via-adr)
DS-SW-EIF-002 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-SW-EIF-003 | 0 | 0 | 17 | 5 | reach(via-fr+via-adr)
DS-SW-EIF-004 | 0 | 0 | 12 | 5 | reach(via-fr+via-adr)
DS-SW-EIF-005 | 0 | 0 | 1 | 3 | reach(via-fr+via-adr)
DS-SW-EIF-006 | 0 | 0 | 3 | 6 | reach(via-fr+via-adr)
DS-SW-EIF-007 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-SW-EIF-008 | 0 | 0 | 10 | 4 | reach(via-fr+via-adr)
DS-SW-EIF-009 | 0 | 0 | 0 | 3 | reach(via-adr)
DS-SW-EIF-010 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-EIF-011 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-EIF-012 | 0 | 0 | 19 | 23 | reach(via-fr+via-adr)
DS-SW-EIF-013 | 0 | 0 | 36 | 10 | reach(via-fr+via-adr)
DS-SW-EIF-014 | 0 | 0 | 17 | 4 | reach(via-fr+via-adr)
DS-SW-EIF-015 | 0 | 0 | 0 | 2 | reach(via-adr)
DS-SW-EIF-016 | 0 | 0 | 5 | 2 | reach(via-fr+via-adr)
DS-SW-EIF-020 | 0 | 0 | 15 | 23 | reach(via-fr+via-adr)
DS-SW-EIF-023 | 0 | 0 | 15 | 2 | reach(via-fr+via-adr)
DS-SW-EIF-028 | 0 | 0 | 15 | 23 | reach(via-fr+via-adr)
DS-SW-EIF-032 | 0 | 0 | 15 | 23 | reach(via-fr+via-adr)
DS-SW-EIF-040 | 0 | 0 | 15 | 8 | reach(via-fr+via-adr)
DS-SW-EIF-042 | 0 | 0 | 5 | 0 | reach(via-fr)
DS-SW-EIF-044 | 0 | 0 | 16 | 23 | reach(via-fr+via-adr)
DS-SW-EIF-050 | 0 | 0 | 15 | 9 | reach(via-fr+via-adr)
DS-SW-EIF-051 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-EIF-052 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-EIF-053 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-EIF-054 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-EIF-055 | 0 | 0 | 15 | 23 | reach(via-fr+via-adr)
DS-SW-EIF-056 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-EIF-057 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-EIF-058 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-EIF-059 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-EIF-060 | 0 | 0 | 15 | 23 | reach(via-fr+via-adr)
DS-SW-EIF-061 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-EIF-062 | 0 | 0 | 0 | 1 | reach(via-adr)
DS-SW-EIF-065 | 0 | 0 | 15 | 8 | reach(via-fr+via-adr)
DS-SW-EIF-066 | 0 | 0 | 1 | 2 | reach(via-fr+via-adr)
DS-SW-EIF-070 | 0 | 0 | 15 | 23 | reach(via-fr+via-adr)
DS-SW-EIF-080 | 0 | 0 | 15 | 4 | reach(via-fr+via-adr)
